;movieId;recommendation;title;genres;year
14949;74727;0.4603174603174603;Gentlemen of Fortune (Dzhentlmeny udachi);['Comedy', 'Crime', 'Drama', 'Mystery'];1972
17995;90064;0.4603174603174603;That Day (Ce jour-là);['Comedy', 'Crime', 'Drama', 'Mystery'];2003
14163;70961;0.4603174603174603;Murder Ahoy;['Comedy', 'Crime', 'Drama', 'Mystery'];1964
15031;75977;0.4603174603174603;Brass Monkey;['Comedy', 'Crime', 'Drama', 'Mystery'];1948
12315;56602;0.4603174603174603;Between Two Worlds;['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery'];1944
8591;26072;0.4603174603174603;Murder She Said;['Comedy', 'Crime', 'Drama', 'Mystery'];1961
15529;78982;0.4603174603174603;Gumshoe;['Comedy', 'Crime', 'Drama', 'Mystery'];1971
9495;27792;0.4603174603174603;Saddest Music in the World, The;['Comedy', 'Drama', 'Fantasy', 'Musical', 'Romance'];2003
19199;95185;0.4603174603174603;Dangerous Liaisons;['Comedy', 'Crime', 'Drama', 'Mystery'];2007
9579;30745;0.4603174603174603;Gozu (Gokudô kyôfu dai-gekijô: Gozu);['Comedy', 'Crime', 'Drama', 'Horror', 'Mystery'];2003
12097;54978;0.4603174603174603;Good Night, The;['Comedy', 'Drama', 'Fantasy', 'Musical', 'Romance'];2007
12269;56152;0.4603174603174603;Enchanted;['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'Musical', 'Romance'];2007
1427;1464;0.455026455026455;Lost Highway;['Crime', 'Drama', 'Fantasy', 'Film-Noir', 'Mystery', 'Romance'];1997
15777;80044;0.4497354497354497;Don Quixote;['Adventure', 'Comedy', 'Drama', 'Romance'];2000
17870;89554;0.4497354497354497;Zindagi Na Milegi Dobara;['Adventure', 'Comedy', 'Drama', 'Romance'];2011
26575;123347;0.4497354497354497;Call Me Savage;['Adventure', 'Comedy', 'Drama', 'Romance'];1975
12931;61071;0.4497354497354497;Sisterhood of the Traveling Pants 2, The;['Adventure', 'Comedy', 'Drama', 'Romance'];2008
19584;96803;0.4497354497354497;Pig's Tale, A;['Adventure', 'Comedy', 'Drama', 'Romance'];1996
6892;7003;0.4444444444444444;Kafka;['Comedy', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller'];1991
20057;98558;0.4444444444444444;Dragon Attack;['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller', 'War'];1983
14116;70728;0.4444444444444444;Bronson;['Action', 'Comedy', 'Drama', 'Thriller'];2009
2900;2985;0.4444444444444444;RoboCop;['Action', 'Crime', 'Drama', 'Sci-Fi', 'Thriller'];1987
1015;1034;0.4444444444444444;Freeway;['Comedy', 'Crime', 'Drama', 'Thriller'];1996
5905;6003;0.4444444444444444;Confessions of a Dangerous Mind;['Comedy', 'Crime', 'Drama', 'Thriller'];2002
8672;26184;0.4444444444444444;Diamond Arm, The (Brilliantovaya ruka);['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller'];1968
3180;3266;0.4444444444444444;Man Bites Dog (C'est arrivé près de chez vous);['Comedy', 'Crime', 'Drama', 'Thriller'];1992
11773;52202;0.4444444444444444;His Kind of Woman;['Comedy', 'Crime', 'Drama', 'Film-Noir', 'Thriller'];1951
34120;151343;0.4444444444444444;The Raspberry Reich;['Action', 'Comedy', 'Drama', 'Thriller'];2004
29627;135380;0.4444444444444444;Flatfoot in Hong Kong;['Action', 'Comedy', 'Drama', 'Thriller'];1975
11345;48239;0.4444444444444444;Yuva;['Action', 'Adventure', 'Crime', 'Drama'];2004
16884;85261;0.4444444444444444;Mars Needs Moms;['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Sci-Fi', 'IMAX'];2011
4149;4242;0.4444444444444444;Beautiful Creatures;['Comedy', 'Crime', 'Drama', 'Thriller'];2000
11704;51545;0.4444444444444444;Pusher III: I'm the Angel of Death;['Action', 'Comedy', 'Drama', 'Horror', 'Thriller'];2005
2007;2090;0.4444444444444444;Rescuers, The;['Adventure', 'Animation', 'Children', 'Crime', 'Drama'];1977
31950;142921;0.4444444444444444;Essex Boys: Law of Survival;['Action', 'Adventure', 'Crime', 'Drama'];2015
13310;65181;0.4444444444444444;Nobel Son;['Comedy', 'Crime', 'Drama', 'Thriller'];2007
9671;31221;0.4444444444444444;Elektra;['Action', 'Adventure', 'Crime', 'Drama'];2005
11702;51535;0.4444444444444444;Body Count;['Comedy', 'Crime', 'Drama', 'Thriller'];1998
9226;27171;0.4444444444444444;Freeway II: Confessions of a Trickbaby;['Comedy', 'Crime', 'Drama', 'Thriller'];1999
10968;44861;0.4444444444444444;Dead Fish;['Action', 'Comedy', 'Drama', 'Thriller'];2004
24918;116678;0.4444444444444444;Dead Heat;['Action', 'Comedy', 'Drama', 'Thriller'];2002
15017;75813;0.4444444444444444;Leaves of Grass;['Comedy', 'Crime', 'Drama', 'Thriller'];2009
21884;105338;0.4444444444444444;Kabul Express;['Action', 'Comedy', 'Drama', 'Thriller'];2006
14222;71211;0.4444444444444444;Informant!, The;['Comedy', 'Crime', 'Drama', 'Thriller'];2009
15825;80219;0.4444444444444444;Machete;['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller'];2010
18559;92222;0.4444444444444444;Broken Trail;['Action', 'Adventure', 'Crime', 'Drama', 'Western'];2006
32310;144344;0.4444444444444444;Righteous Ties;['Action', 'Adventure', 'Crime', 'Drama'];2006
293;296;0.4444444444444444;Pulp Fiction;['Comedy', 'Crime', 'Drama', 'Thriller'];1994
33364;148272;0.4444444444444444;Executive Koala;['Comedy', 'Crime', 'Drama', 'Thriller'];2005
12409;57504;0.4444444444444444;Girl Who Leapt Through Time, The (Toki o kakeru shôjo);['Animation', 'Comedy', 'Drama', 'Romance', 'Sci-Fi'];2006
12427;57669;0.4444444444444444;In Bruges;['Comedy', 'Crime', 'Drama', 'Thriller'];2008
25485;118782;0.4444444444444444;Fat Pizza;['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller'];2003
12873;60684;0.4444444444444444;Watchmen;['Action', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller', 'IMAX'];2009
17152;86644;0.4444444444444444;Fast Five (Fast and the Furious 5, The);['Action', 'Crime', 'Drama', 'Thriller', 'IMAX'];2011
8448;25879;0.4444444444444444;All Through the Night;['Action', 'Comedy', 'Drama', 'Thriller', 'War'];1941
10406;36804;0.4444444444444444;Bookies;['Comedy', 'Crime', 'Drama', 'Thriller'];2003
32522;144940;0.4444444444444444;The Vultures;['Action', 'Comedy', 'Drama', 'Thriller'];1984
32586;145144;0.4444444444444444;Night At The Golden Eagle;['Action', 'Adventure', 'Crime', 'Drama'];2002
12744;59947;0.4444444444444444;Protector, The;['Action', 'Comedy', 'Drama', 'Thriller'];1985
10774;42900;0.4444444444444444;Cul-de-sac;['Comedy', 'Crime', 'Drama', 'Thriller'];1966
10654;41569;0.4444444444444444;King Kong;['Action', 'Adventure', 'Drama', 'Fantasy', 'Thriller'];2005
2345;2429;0.4444444444444444;Mighty Joe Young;['Action', 'Adventure', 'Drama', 'Fantasy', 'Thriller'];1998
23116;109764;0.4444444444444444;Steel;['Action', 'Adventure', 'Crime', 'Drama'];1979
1095;1118;0.4444444444444444;North Star (a.k.a. Tashunga);['Action', 'Adventure', 'Crime', 'Drama', 'Western'];1995
6596;6705;0.4444444444444444;Party Monster;['Comedy', 'Crime', 'Drama', 'Thriller'];2003
26440;122783;0.4444444444444444;Stick;['Action', 'Adventure', 'Crime', 'Drama'];1985
6706;6815;0.4444444444444444;Into the Night;['Action', 'Comedy', 'Drama', 'Thriller'];1985
515;519;0.4444444444444444;RoboCop 3;['Action', 'Crime', 'Drama', 'Sci-Fi', 'Thriller'];1993
32418;144576;0.4444444444444444;Seoul Raiders;['Action', 'Comedy', 'Drama', 'Thriller'];2005
8286;8968;0.4444444444444444;After the Sunset;['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller'];2004
6394;6503;0.4444444444444444;Charlie's Angels: Full Throttle;['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller'];2003
6377;6486;0.4444444444444444;Hard Word, The;['Comedy', 'Crime', 'Drama', 'Thriller'];2002
602;608;0.4444444444444444;Fargo;['Comedy', 'Crime', 'Drama', 'Thriller'];1996
10427;37462;0.4444444444444444;Wedlock;['Action', 'Crime', 'Drama', 'Sci-Fi', 'Thriller'];1991
30638;138806;0.43915343915343913;The Blue Lamp;['Action', 'Comedy', 'Crime', 'Romance', 'Thriller'];1950
4974;5069;0.43915343915343913;Escaflowne: The Movie (Escaflowne);['Action', 'Adventure', 'Animation', 'Drama', 'Fantasy'];2000
7151;7262;0.43915343915343913;Catch That Kid;['Action', 'Adventure', 'Children', 'Comedy', 'Crime'];2004
15962;80768;0.43915343915343913;Patsy;['Comedy', 'Drama', 'Mystery', 'Romance'];2008
31687;142086;0.43915343915343913;Fallen: The Beginning;['Action', 'Adventure', 'Children', 'Drama', 'Fantasy'];2006
2915;3000;0.43915343915343913;Princess Mononoke (Mononoke-hime);['Action', 'Adventure', 'Animation', 'Drama', 'Fantasy'];1997
25047;117111;0.43915343915343913;Pardon Us;['Comedy', 'Crime', 'Drama', 'Musical'];1931
18300;91286;0.43915343915343913;Little Colonel, The;['Children', 'Comedy', 'Crime', 'Drama'];1935
5893;5991;0.43915343915343913;Chicago;['Comedy', 'Crime', 'Drama', 'Musical'];2002
26362;122472;0.43915343915343913;The Karate Dog;['Action', 'Adventure', 'Children', 'Comedy', 'Crime'];2004
30719;139130;0.43915343915343913;Afro Samurai;['Action', 'Adventure', 'Animation', 'Drama', 'Fantasy'];2007
29163;133818;0.43915343915343913;Me and the Kid;['Children', 'Comedy', 'Crime', 'Drama'];1993
8889;26504;0.43915343915343913;Cloak & Dagger;['Action', 'Adventure', 'Children', 'Crime', 'Mystery', 'Thriller'];1984
25464;118710;0.43915343915343913;The Frame;['Crime', 'Drama', 'Fantasy', 'Romance', 'Thriller'];2014
27872;129068;0.43915343915343913;Banklady;['Action', 'Crime', 'Drama', 'Romance'];2013
26165;121612;0.43915343915343913;Trapped in the Closet: Chapters 23-33;['Comedy', 'Crime', 'Drama', 'Musical'];2012
27506;127311;0.43915343915343913;The Forbidden Room;['Comedy', 'Drama', 'Mystery', 'Romance'];2015
1444;1484;0.43915343915343913;Daytrippers, The;['Comedy', 'Drama', 'Mystery', 'Romance'];1996
24670;115911;0.43915343915343913;Prodigy, The;['Action', 'Children', 'Drama', 'Mystery', 'Thriller'];2005
13131;63194;0.43915343915343913;Caótica Ana;['Comedy', 'Drama', 'Mystery', 'Romance'];2007
11223;47330;0.43915343915343913;Dirty Mary Crazy Larry;['Action', 'Crime', 'Drama', 'Romance'];1974
9156;26989;0.43915343915343913;Dance with the Devil (Perdita Durango);['Action', 'Crime', 'Drama', 'Romance'];1997
26125;121436;0.43915343915343913;The Squeeze;['Action', 'Comedy', 'Crime', 'Romance', 'Thriller'];1987
22689;108158;0.43915343915343913;Penguin Pool Murder;['Comedy', 'Drama', 'Mystery', 'Romance'];1932
32103;143506;0.43915343915343913;Sword Art Online Extra Edition;['Action', 'Adventure', 'Animation', 'Drama', 'Fantasy'];2013
13883;69485;0.43915343915343913;Air Hawks;['Action', 'Drama', 'Mystery', 'Romance', 'Sci-Fi'];1935
11306;47956;0.43915343915343913;Jesse James;['Action', 'Crime', 'Drama', 'Romance', 'Western'];1939
29135;133745;0.43915343915343913;The Ransom of Red Chief;['Action', 'Children', 'Comedy', 'Drama'];1998
34193;151673;0.43915343915343913;Hustle & Heat;['Action', 'Comedy', 'Crime', 'Romance', 'Thriller'];2003
7015;7126;0.43915343915343913;Killing of a Chinese Bookie, The;['Comedy', 'Crime', 'Drama', 'Film-Noir', 'Musical'];1976
10116;33443;0.43915343915343913;Red Squirrel, The (Ardilla roja, La);['Comedy', 'Drama', 'Mystery', 'Romance'];1993
11751;51939;0.43386243386243384;TMNT (Teenage Mutant Ninja Turtles);['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy'];2007
15806;80158;0.43386243386243384;Cartoon All-Stars to the Rescue;['Animation', 'Children', 'Comedy', 'Drama', 'Fantasy'];1990
11835;52712;0.43386243386243384;Invisible, The;['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller'];2007
8782;26339;0.43386243386243384;Dolemite;['Action', 'Comedy', 'Crime', 'Mystery', 'Thriller'];1975
12764;60074;0.43386243386243384;Hancock;['Action', 'Adventure', 'Comedy', 'Crime', 'Fantasy'];2008
8783;26340;0.43386243386243384;Twelve Tasks of Asterix, The (Les douze travaux d'Astérix);['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy'];1976
22881;108932;0.43386243386243384;The Lego Movie;['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy'];2014
2040;2123;0.43386243386243384;All Dogs Go to Heaven;['Animation', 'Children', 'Comedy', 'Drama', 'Fantasy'];1989
11716;51632;0.43386243386243384;Atlantis: Milo's Return;['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy'];2003
32323;144370;0.43386243386243384;The White Storm;['Action', 'Crime', 'Drama', 'Mystery'];2013
2846;2931;0.43386243386243384;Time of the Gypsies (Dom za vesanje);['Comedy', 'Crime', 'Drama', 'Fantasy'];1989
16532;83349;0.43386243386243384;Green Hornet, The;['Action', 'Comedy', 'Crime', 'Fantasy', 'Thriller', 'IMAX'];2011
12464;58025;0.42857142857142855;Jumper;['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller'];2008
9403;27618;0.42857142857142855;Sound of Thunder, A;['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller'];2005
31427;141385;0.42857142857142855;Humanity's End;['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller'];2009
7763;8361;0.42857142857142855;Day After Tomorrow, The;['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller'];2004
18358;91535;0.42857142857142855;Bourne Legacy, The;['Action', 'Adventure', 'Drama', 'Thriller', 'IMAX'];2012
11410;48774;0.42857142857142855;Children of Men;['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller'];2006
16766;84613;0.42857142857142855;Sanctum;['Action', 'Adventure', 'Drama', 'Thriller', 'IMAX'];2011
18347;91500;0.42857142857142855;Hunger Games, The;['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller'];2012
16215;81804;0.42328042328042326;Wild Target;['Comedy', 'Drama', 'Romance', 'Thriller'];2010
7904;8585;0.42328042328042326;Rapa Nui;['Action', 'Adventure', 'Drama', 'Romance'];1994
8505;25946;0.42328042328042326;Three Musketeers, The;['Action', 'Adventure', 'Drama', 'Romance'];1948
6455;6564;0.42328042328042326;Lara Croft Tomb Raider: The Cradle of Life;['Action', 'Adventure', 'Comedy', 'Romance', 'Thriller'];2003
23062;109571;0.42328042328042326;Into the Middle of Nowhere;['Adventure', 'Children', 'Comedy', 'Documentary', 'Drama'];2010
21924;105463;0.42328042328042326;Alice Upside Down (Alice);['Adventure', 'Children', 'Comedy', 'Drama'];2007
30843;139620;0.42328042328042326;Everything's Gonna Be Great;['Adventure', 'Children', 'Comedy', 'Drama'];1998
14226;71241;0.42328042328042326;Tall Men, The;['Action', 'Adventure', 'Drama', 'Romance', 'Western'];1955
3584;3674;0.42328042328042326;For the Love of Benji;['Adventure', 'Children', 'Comedy', 'Drama'];1977
6448;6557;0.42328042328042326;Born to Be Wild;['Adventure', 'Children', 'Comedy', 'Drama'];1995
9743;31617;0.42328042328042326;El Cid;['Action', 'Adventure', 'Drama', 'Romance', 'War'];1961
28441;131393;0.42328042328042326;Shadowheart;['Action', 'Adventure', 'Drama', 'Romance', 'Western'];2009
14966;74799;0.42328042328042326;Call of the Wild, The;['Action', 'Adventure', 'Drama', 'Romance', 'Western'];1935
22478;107460;0.42328042328042326;La guerre des tuques;['Adventure', 'Children', 'Comedy', 'Drama'];1984
22358;107050;0.42328042328042326;Straight from the Heart;['Action', 'Adventure', 'Drama', 'Romance', 'Western'];2003
6337;6446;0.42328042328042326;Comancheros, The;['Action', 'Adventure', 'Drama', 'Romance'];1961
5568;5666;0.42328042328042326;Rules of Attraction, The;['Comedy', 'Drama', 'Romance', 'Thriller'];2002
16676;84176;0.42328042328042326;Waxworks (Das Wachsfigurenkabinett);['Comedy', 'Drama', 'Romance', 'Thriller'];1924
3303;3390;0.42328042328042326;Shanghai Surprise;['Adventure', 'Crime', 'Drama', 'Romance'];1986
10865;43917;0.42328042328042326;Eight Below;['Action', 'Adventure', 'Drama', 'Romance'];2006
4981;5076;0.42328042328042326;Adventures of Huck Finn, The;['Adventure', 'Children', 'Comedy', 'Drama'];1993
27112;126002;0.42328042328042326;Rage of Angels;['Action', 'Adventure', 'Drama', 'Romance'];1983
4661;4756;0.42328042328042326;Musketeer, The;['Action', 'Adventure', 'Drama', 'Romance'];2001
7454;7754;0.42328042328042326;Temptation of a Monk (You Seng);['Action', 'Adventure', 'Drama', 'Romance'];1993
15283;77866;0.42328042328042326;Robin Hood;['Action', 'Adventure', 'Drama', 'Romance', 'War'];2010
24314;114382;0.42328042328042326;Centennial;['Action', 'Adventure', 'Drama', 'Romance', 'Western'];1978
31062;140293;0.42328042328042326;Mobile Suit Gundam II: Soldiers of Sorrow;['Action', 'Adventure', 'Animation', 'Drama', 'Sci-Fi', 'War'];1981
492;496;0.42328042328042326;What Happened Was...;['Comedy', 'Drama', 'Romance', 'Thriller'];1994
24193;113949;0.42328042328042326;Aaron Loves Angela;['Comedy', 'Drama', 'Romance', 'Thriller'];1975
14860;74271;0.42328042328042326;Space Pirate Captain Harlock: Arcadia of My Youth (Waga seishun no Arcadia);['Action', 'Adventure', 'Animation', 'Drama', 'Sci-Fi'];1982
20997;102208;0.42328042328042326;Aces 'N' Eights;['Action', 'Adventure', 'Drama', 'Romance', 'Western'];2008
14976;74886;0.42328042328042326;Taras Bulba;['Action', 'Adventure', 'Drama', 'Romance', 'War'];1962
11993;54075;0.42328042328042326;Arn: The Knight Templar (Arn - Tempelriddaren);['Action', 'Adventure', 'Drama', 'Romance', 'War'];2007
31063;140295;0.42328042328042326;Mobile Suit Gundam III: Encounters in Space;['Action', 'Adventure', 'Animation', 'Drama', 'Sci-Fi', 'War'];1982
25310;117985;0.42328042328042326;Anne of the Indies;['Action', 'Adventure', 'Drama', 'Romance'];1951
31914;142839;0.42328042328042326;Vaaranam Aayiram;['Comedy', 'Drama', 'Romance', 'Thriller'];2008
7801;8403;0.42328042328042326;Helen of Troy;['Action', 'Adventure', 'Drama', 'Romance', 'War'];1956
14832;74111;0.42328042328042326;Arn: The Kingdom at Road's End (Arn: Riket vid vägens slut);['Action', 'Adventure', 'Drama', 'Romance', 'War'];2008
11144;46748;0.42328042328042326;China Seas;['Action', 'Adventure', 'Drama', 'Romance'];1935
13613;67744;0.42328042328042326;With Fire and Sword (Ogniem i mieczem);['Adventure', 'Crime', 'Drama', 'Romance', 'War'];1999
4589;4683;0.42328042328042326;Wizard, The;['Adventure', 'Children', 'Comedy', 'Drama'];1989
15665;79580;0.42328042328042326;Yank in the R.A.F., A;['Action', 'Adventure', 'Drama', 'Romance', 'War'];1941
33636;149360;0.42328042328042326;Pleasure Factory;['Action', 'Adventure', 'Drama', 'Romance'];2007
9422;27658;0.42328042328042326;Love Object;['Comedy', 'Drama', 'Horror', 'Romance', 'Thriller'];2003
23680;112019;0.42328042328042326;Against All Flags;['Action', 'Adventure', 'Drama', 'Romance'];1952
376;380;0.42328042328042326;True Lies;['Action', 'Adventure', 'Comedy', 'Romance', 'Thriller'];1994
16291;82119;0.42328042328042326;The Reverse;['Comedy', 'Drama', 'Romance', 'Thriller'];2009
16622;83831;0.42328042328042326;Story of Dr. Wassell, The;['Action', 'Adventure', 'Drama', 'Romance', 'War'];1944
22650;108014;0.42328042328042326;River Queen;['Action', 'Adventure', 'Drama', 'Romance', 'War'];2005
360;364;0.42328042328042326;Lion King, The;['Adventure', 'Animation', 'Children', 'Drama', 'Musical', 'IMAX'];1994
15686;79653;0.42328042328042326;North West Mounted Police;['Action', 'Adventure', 'Drama', 'Romance', 'Western'];1940
2761;2846;0.42328042328042326;Adventures of Milo and Otis, The (Koneko monogatari);['Adventure', 'Children', 'Comedy', 'Drama'];1986
18136;90620;0.42328042328042326;Mulan;['Action', 'Adventure', 'Drama', 'Romance'];2009
9444;27708;0.42328042328042326;Helen of Troy;['Action', 'Adventure', 'Drama', 'Romance'];2003
8414;25830;0.41798941798941797;Show Boat;['Comedy', 'Drama', 'Musical', 'Romance'];1936
8787;26344;0.41798941798941797;French Connection II;['Action', 'Crime', 'Drama', 'Thriller'];1975
8623;26117;0.41798941798941797;Killers, The;['Action', 'Crime', 'Drama', 'Film-Noir', 'Thriller'];1964
14555;72722;0.41798941798941797;Kill Switch;['Action', 'Crime', 'Drama', 'Thriller'];2008
14433;72167;0.41798941798941797;Boondock Saints II: All Saints Day, The;['Action', 'Crime', 'Drama', 'Thriller'];2009
14495;72489;0.41798941798941797;Ninja Assassin;['Action', 'Crime', 'Drama', 'Thriller'];2009
11633;50944;0.41798941798941797;S.P.L.: Kill Zone (Saat po long);['Action', 'Crime', 'Drama', 'Thriller'];2005
30326;137463;0.41798941798941797;16-love;['Children', 'Comedy', 'Drama', 'Romance'];2012
8535;25989;0.41798941798941797;French Cancan;['Comedy', 'Drama', 'Musical', 'Romance'];1954
11262;47634;0.41798941798941797;36 Quai des Orfèvres (Department 36);['Action', 'Crime', 'Drama', 'Thriller'];2004
14768;73741;0.41798941798941797;Ninja;['Action', 'Crime', 'Drama', 'Thriller'];2009
